name	seg_comp	component 	vol_per_comp	pixel_bright_sum_per_comp	mean_pixel_bright_per_comp	compactness_per_comp	sphericity_per_comp
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component12.seg	2	Cytoplasm	28262400	11428	496,8695652	20,78627906	0,757217797
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component12.seg	3	Cytoplasm	18432000	7305	487	22,68122137	0,742789643
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component13.seg	1	Cytoplasm	138854400	73170	647,5221239	25,65788583	0,137891604
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component13.seg	2	Cytoplasm	106905600	41447	476,4022989	21,17235468	0,538522491
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component13.seg	3	Cytoplasm	68812800	34053	608,0892857	21,85811684	0,417968805
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component14.seg	1	Cytoplasm	34406400	21322	761,5	21,12705206	0,921830362
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component14.seg	2	Cytoplasm	27033600	19501	886,4090909	24,47444118	0,194352048
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component14.seg	3	Cytoplasm	22118400	11546	641,4444444	21,31220332	0,662331108
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component14.seg	4	Cytoplasm	20889600	13098	770,4705882	21,65647672	0,841828263
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component14.seg	5	Cytoplasm	19660800	9862	616,375	21,26364503	0,692579627
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component14.seg	6	Cytoplasm	18432000	13805	920,3333333	21,69158453	0,649293401
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component14.seg	7	Cytoplasm	12288000	7922	792,2	19,75350321	2,831018181
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component15.seg	1	Cytoplasm	23347200	14986	788,7368421	26,66460299	0,126398175
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component16.seg	1	Cytoplasm	162201600	95936	726,7878788	25,73892196	0,131810813
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component16.seg	2	Cytoplasm	160972800	111669	852,4351145	25,16337304	0,165075305
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component16.seg	3	Cytoplasm	100761600	65144	794,4390244	23,32946363	0,214993012
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component16.seg	4	Cytoplasm	81100800	44719	677,5606061	25,23085041	0,197316224
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component16.seg	5	Mixed	34406400	32016	1143,428571	19,0163614	0,991873247
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component16.seg	6	Cytoplasm	24576000	14274	713,7	22,53058175	0,990386191
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component16.seg	7	Cytoplasm	13516800	8629	784,4545455	22,29835511	0,544712405
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component16.seg	8	Cytoplasm	12288000	6063	606,3	16,90283671	2,831018181
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component17.seg	1	Cytoplasm	84787200	43238	626,6376812	22,30629708	0,403227584
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component17.seg	2	Cytoplasm	72499200	51712	876,4745763	25,25311463	0,172635943
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component17.seg	3	Cytoplasm	68812800	48047	857,9821429	26,75628887	0,146824496
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component17.seg	4	Cytoplasm	31948800	16750	644,2307692	28,52721703	0,229688784
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component17.seg	5	Cytoplasm	18432000	13198	879,8666667	25,05755913	0,55194259
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component18.seg	1	Cytoplasm	158515200	73608	570,6046512	24,81567243	0,161244368
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component18.seg	2	Cytoplasm	56524800	27563	599,1956522	23,99274593	0,383350011
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component18.seg	3	Cytoplasm	46694400	22834	600,8947368	19,26403347	1,056716711
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component18.seg	4	Cytoplasm	34406400	14841	530,0357143	25,8000476	0,233343485
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component18.seg	5	Cytoplasm	25804800	12164	579,2380952	20,03205047	0,743904935
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component18.seg	6	Cytoplasm	22118400	11567	642,6111111	28,47272839	0,168963356
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component19.seg	1	Mixed	133939200	89229	818,6146789	23,11598442	0,266181375
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component19.seg	2	Cytoplasm	57753600	24344	517,9574468	24,19232176	0,391683707
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component19.seg	3	Cytoplasm	46694400	19250	506,5789474	30,03247306	0,113606311
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component19.seg	4	Cytoplasm	24576000	11185	559,25	22,65900973	0,658450258
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component20.seg	1	Cytoplasm	63897600	24859	478,0576923	25,63510851	0,146895334
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component20.seg	2	Cytoplasm	31948800	14421	554,6538462	24,63608805	0,229688784
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component21.seg	1	Cytoplasm	86016000	37654	537,9142857	23,4836907	0,209274783
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component21.seg	2	Cytoplasm	66355200	24725	457,8703704	22,03413135	0,431380843
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component21.seg	3	Cytoplasm	61440000	30475	609,5	28,5837381	0,142233224
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component22.seg	1	Nucleus	57753600	50470	1073,829787	23,71816472	0,391683707
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component22.seg	2	Cytoplasm	35635200	23626	814,6896552	24,5797246	0,276488093
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component22.seg	3	Cytoplasm	33177600	14362	531,9259259	25,69488877	0,253445034
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component22.seg	4	Cytoplasm	23347200	9919	522,0526316	22,56442546	0,199583511
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component22.seg	5	Cytoplasm	13516800	5152	468,3636364	21,09048652	0,702991003
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component23.seg	1	Cytoplasm	133939200	90492	830,2018349	21,04228263	0,291550115
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component23.seg	2	Cytoplasm	113049600	61332	666,6521739	23,56154462	0,256319445
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component23.seg	3	Cytoplasm	99532800	55994	691,2839506	21,23808288	0,596617122
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component23.seg	4	Cytoplasm	95846400	91775	1176,602564	21,72667616	0,417555413
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component23.seg	5	Cytoplasm	93388800	54087	711,6710526	21,79625723	0,5055927
DRY LEA MICHAL_ SEGMENT\LEA_DRY_24DEC24_023\test_component23.seg	6	Cytoplasm	39321600	23628	738,375	20,10705506	0,889866704
